ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60607,37,09/06/2020,09/12/2020,21,676,71,2284.5,339,7286,1146,24622.4,0.1,0.1,0,4,0.0,13.5,29591,60607-37,POINT (-87.652727 41.876104)
60609,30,07/19/2020,07/25/2020,42,2045,68,3325.5,551,8670,896,14098.7,0.1,0.2,0,77,0.0,125.2,61495,60609-30,POINT (-87.653382 41.812017)
60612,30,07/19/2020,07/25/2020,19,814,55,2372.4,372,5617,1084,16370.8,0.1,0.1,0,29,0.0,84.5,34311,60612-30,POINT (-87.687011 41.88004)
60615,37,09/06/2020,09/12/2020,7,613,17,1474.9,397,9282,955,22332.4,0.0,0.1,0,16,0.0,38.5,41563,60615-37,POINT (-87.602725 41.801993)
60616,30,07/19/2020,07/25/2020,22,593,40,1088.8,425,6576,780,12074,0.1,0.1,1,36,1.8,66.1,54464,60616-30,POINT (-87.629531 41.844869)
60617,30,07/19/2020,07/25/2020,91,1525,110,1847.7,811,11719,983,14199,0.1,0.1,3,68,3.6,82.4,82534,60617-30,POINT (-87.556897 41.721257)
60649,19,05/03/2020,05/09/2020,66,652,143,1416.7,425,2149,923,4669.3,0.2,0.3,12,87,26.1,189.0,46024,60649-19,POINT (-87.571522 41.762202)
60649,20,05/10/2020,05/16/2020,52,704,113,1529.6,457,2606,993,5662.3,0.1,0.3,12,99,26.1,215.1,46024,60649-20,POINT (-87.571522 41.762202)
60649,21,05/17/2020,05/23/2020,54,758,117,1647,583,3189,1267,6929,0.1,0.2,6,105,13.0,228.1,46024,60649-21,POINT (-87.571522 41.762202)
60649,22,05/24/2020,05/30/2020,42,800,91,1738.2,405,3594,880,7809,0.1,0.2,4,109,8.7,236.8,46024,60649-22,POINT (-87.571522 41.762202)
60649,23,05/31/2020,06/06/2020,24,824,52,1790.4,265,3859,576,8384.8,0.1,0.2,9,118,19.6,256.4,46024,60649-23,POINT (-87.571522 41.762202)
60649,24,06/07/2020,06/13/2020,12,836,26,1816.4,385,4244,836,9221.3,0.0,0.2,4,122,8.7,265.1,46024,60649-24,POINT (-87.571522 41.762202)
60649,25,06/14/2020,06/20/2020,15,851,33,1849,388,4632,843,10064.3,0.0,0.2,1,123,2.2,267.3,46024,60649-25,POINT (-87.571522 41.762202)
60649,26,06/21/2020,06/27/2020,14,865,30,1879.5,651,5283,1414,11478.8,0.0,0.2,0,123,0.0,267.3,46024,60649-26,POINT (-87.571522 41.762202)
60649,27,06/28/2020,07/04/2020,21,886,46,1925.1,401,5684,871,12350.1,0.1,0.2,0,123,0.0,267.3,46024,60649-27,POINT (-87.571522 41.762202)
60666,31,07/26/2020,08/01/2020,,,,,15,23,0,0,,,0,0,0.0,0.0,0,60666-31,POINT (-87.896371 41.979511)
60666,32,08/02/2020,08/08/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-32,POINT (-87.896371 41.979511)
60666,34,08/16/2020,08/22/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-34,POINT (-87.896371 41.979511)
60666,35,08/23/2020,08/29/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-35,POINT (-87.896371 41.979511)
60649,30,07/19/2020,07/25/2020,30,980,65,2129.3,365,6885,793,14959.6,0.1,0.1,1,124,2.2,269.4,46024,60649-30,POINT (-87.571522 41.762202)
60649,31,07/26/2020,08/01/2020,29,1009,63,2192.3,429,7314,932,15891.7,0.1,0.1,1,125,2.2,271.6,46024,60649-31,POINT (-87.571522 41.762202)
60649,42,10/11/2020,10/17/2020,49,1259,106,2735.5,336,10935,730,23759.3,0.1,0.1,1,126,2.2,273.8,46024,60649-42,POINT (-87.571522 41.762202)
60666,37,09/06/2020,09/12/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-37,POINT (-87.896371 41.979511)
60602,31,07/26/2020,08/01/2020,0,18,0,1446.9,25,277,2010,22266.9,0.0,0.1,0,0,0.0,0.0,1244,60602-31,POINT (-87.628309 41.883136)
60610,37,09/06/2020,09/12/2020,35,585,90,1499.3,468,9574,1199,24536.8,0.1,0.1,0,10,0.0,25.6,39019,60610-37,POINT (-87.63581 41.90455)
60614,37,09/06/2020,09/12/2020,47,1029,66,1443,857,16489,1202,23123.6,0.1,0.1,0,72,0.0,101.0,71308,60614-37,POINT (-87.652064 41.922605)
60618,37,09/06/2020,09/12/2020,51,2115,54,2240.6,818,20555,867,21775.5,0.1,0.1,0,52,0.0,55.1,94395,60618-37,POINT (-87.703343 41.946699)
60622,37,09/06/2020,09/12/2020,45,1086,85,2057.1,645,14766,1222,27969.6,0.1,0.1,0,56,0.0,106.1,52793,60622-37,POINT (-87.681818 41.902762)
60623,37,09/06/2020,09/12/2020,47,4299,55,5000.1,420,17756,488,20651.6,0.1,0.2,0,157,0.0,182.6,85979,60623-37,POINT (-87.717446 41.850321)
60634,21,05/17/2020,05/23/2020,127,1275,167,1677.7,828,5415,1090,7125.5,0.2,0.2,3,37,3.9,48.7,75995,60634-21,POINT (-87.797373 41.944967)
60634,22,05/24/2020,05/30/2020,84,1359,110,1788.3,776,6191,1021,8146.6,0.1,0.2,3,40,3.9,52.6,75995,60634-22,POINT (-87.797373 41.944967)
60634,23,05/31/2020,06/06/2020,56,1415,74,1862,508,6699,668,8815.1,0.1,0.2,1,41,1.3,54.0,75995,60634-23,POINT (-87.797373 41.944967)
60634,24,06/07/2020,06/13/2020,44,1459,58,1919.9,578,7277,761,9575.6,0.1,0.2,3,44,3.9,57.9,75995,60634-24,POINT (-87.797373 41.944967)
60634,25,06/14/2020,06/20/2020,68,1527,90,2009.3,643,7920,846,10421.7,0.1,0.2,4,48,5.3,63.2,75995,60634-25,POINT (-87.797373 41.944967)
60634,26,06/21/2020,06/27/2020,43,1570,57,2065.9,631,8551,830,11252.1,0.1,0.2,4,52,5.3,68.4,75995,60634-26,POINT (-87.797373 41.944967)
60634,27,06/28/2020,07/04/2020,47,1617,62,2127.8,723,9274,951,12203.4,0.1,0.2,2,54,2.6,71.1,75995,60634-27,POINT (-87.797373 41.944967)
60603,37,09/06/2020,09/12/2020,2,13,170,1107.3,13,292,1107,24872.2,0.2,0.0,0,0,0.0,0.0,1174,60603-37,POINT (-87.625473 41.880112)
60651,18,04/26/2020,05/02/2020,271,869,429,1374.6,754,2267,1193,3586,0.4,0.4,6,35,9.5,55.4,63218,60651-18,POINT (-87.741017 41.901964)
60651,19,05/03/2020,05/09/2020,238,1107,376,1751.1,763,3030,1207,4792.9,0.3,0.4,6,41,9.5,64.9,63218,60651-19,POINT (-87.741017 41.901964)
60651,20,05/10/2020,05/16/2020,202,1309,320,2070.6,701,3731,1109,5901.8,0.3,0.4,8,49,12.7,77.5,63218,60651-20,POINT (-87.741017 41.901964)
60651,21,05/17/2020,05/23/2020,212,1521,335,2406,812,4543,1284,7186.2,0.3,0.3,8,57,12.7,90.2,63218,60651-21,POINT (-87.741017 41.901964)
60651,22,05/24/2020,05/30/2020,147,1668,232,2638.5,659,5202,1042,8228.7,0.2,0.3,5,62,7.9,98.1,63218,60651-22,POINT (-87.741017 41.901964)
60651,38,09/13/2020,09/19/2020,46,2486,73,3932.4,422,13912,668,22006.4,0.1,0.2,0,80,0.0,126.5,63218,60651-38,POINT (-87.741017 41.901964)
60605,31,07/26/2020,08/01/2020,14,291,51,1057.5,404,4507,1468,16377.8,0.0,0.1,0,1,0.0,3.6,27519,60605-31,POINT (-87.623449 41.867824)
60604,31,07/26/2020,08/01/2020,0,25,0,3196.9,15,202,1918,25831.2,0.0,0.1,0,0,0.0,0.0,782,60604-31,POINT (-87.629029 41.878153)
60608,31,07/26/2020,08/01/2020,50,2072,63,2616,755,12103,953,15280.6,0.1,0.2,1,74,1.3,93.4,79205,60608-31,POINT (-87.670366 41.849879)
60608,37,09/06/2020,09/12/2020,82,2555,104,3225.8,593,16951,749,21401.4,0.1,0.2,1,78,1.3,98.5,79205,60608-37,POINT (-87.670366 41.849879)
60609,31,07/26/2020,08/01/2020,65,2110,106,3431.2,564,9234,917,15015.9,0.1,0.2,0,77,0.0,125.2,61495,60609-31,POINT (-87.653382 41.812017)
60613,37,09/06/2020,09/12/2020,19,712,38,1420.8,566,11565,1129,23077.8,0.0,0.1,0,31,0.0,61.9,50113,60613-37,POINT (-87.661343 41.953742)
60636,13,03/22/2020,03/28/2020,44,58,137,180.1,98,151,304,468.9,0.4,0.4,1,2,3.1,6.2,32203,60636-13,POINT (-87.668597 41.77599)
60629,37,09/06/2020,09/12/2020,140,5060,125,4523.9,761,22858,680,20436.3,0.2,0.2,2,115,1.8,102.8,111850,60629-37,POINT (-87.711565 41.777061)
60634,30,07/19/2020,07/25/2020,93,1797,122,2364.6,849,11654,1117,15335.2,0.1,0.2,2,57,2.6,75.0,75995,60634-30,POINT (-87.797373 41.944967)
60634,31,07/26/2020,08/01/2020,78,1875,103,2467.3,828,12482,1090,16424.8,0.1,0.2,1,58,1.3,76.3,75995,60634-31,POINT (-87.797373 41.944967)
60634,32,08/02/2020,08/08/2020,92,1967,121,2588.3,844,13326,1111,17535.4,0.1,0.1,2,60,2.6,79.0,75995,60634-32,POINT (-87.797373 41.944967)
60634,33,08/09/2020,08/15/2020,96,2063,126,2714.7,788,14114,1037,18572.3,0.1,0.1,0,60,0.0,79.0,75995,60634-33,POINT (-87.797373 41.944967)
60634,34,08/16/2020,08/22/2020,103,2166,136,2850.2,804,14918,1058,19630.2,0.1,0.1,1,61,1.3,80.3,75995,60634-34,POINT (-87.797373 41.944967)
60651,39,09/20/2020,09/26/2020,55,2541,87,4019.4,505,14417,799,22805.2,0.1,0.2,0,80,0.0,126.5,63218,60651-39,POINT (-87.741017 41.901964)
60651,40,09/27/2020,10/03/2020,56,2597,89,4108,430,14847,680,23485.4,0.1,0.2,0,80,0.0,126.5,63218,60651-40,POINT (-87.741017 41.901964)
60651,41,10/04/2020,10/10/2020,61,2658,96,4204.5,506,15353,800,24285.8,0.1,0.2,0,80,0.0,126.5,63218,60651-41,POINT (-87.741017 41.901964)
60651,42,10/11/2020,10/17/2020,100,2758,158,4362.7,543,15896,859,25144.7,0.2,0.2,0,80,0.0,126.5,63218,60651-42,POINT (-87.741017 41.901964)
60652,37,09/06/2020,09/12/2020,50,1542,114,3512,277,8581,631,19543.6,0.2,0.2,1,50,2.3,113.9,43907,60652-37,POINT (-87.714238 41.745398)
60652,38,09/13/2020,09/19/2020,62,1604,141,3653.2,336,8917,765,20308.8,0.2,0.2,0,50,0.0,113.9,43907,60652-38,POINT (-87.714238 41.745398)
60636,14,03/29/2020,04/04/2020,77,135,239,419.2,134,285,416,885,0.6,0.5,7,9,21.7,27.9,32203,60636-14,POINT (-87.668597 41.77599)
60636,15,04/05/2020,04/11/2020,56,191,174,593.1,109,394,338,1223.5,0.5,0.5,9,18,27.9,55.9,32203,60636-15,POINT (-87.668597 41.77599)
60604,37,09/06/2020,09/12/2020,0,31,0,3964.2,14,312,1790,39897.7,0.0,0.1,0,0,0.0,0.0,782,60604-37,POINT (-87.629029 41.878153)
60603,32,08/02/2020,08/08/2020,1,10,85,851.8,14,217,1192,18483.8,0.1,0.0,0,0,0.0,0.0,1174,60603-32,POINT (-87.625473 41.880112)
60636,18,04/26/2020,05/02/2020,87,425,270,1319.8,259,1032,804,3204.7,0.3,0.4,5,34,15.5,105.6,32203,60636-18,POINT (-87.668597 41.77599)
60636,19,05/03/2020,05/09/2020,76,501,236,1555.8,303,1335,941,4145.6,0.3,0.4,5,39,15.5,121.1,32203,60636-19,POINT (-87.668597 41.77599)
60619,37,09/06/2020,09/12/2020,24,1365,39,2228.3,345,13501,563,22039.6,0.1,0.1,0,66,0.0,107.7,61258,60619-37,POINT (-87.60569 41.744737)
60636,20,05/10/2020,05/16/2020,83,584,258,1813.5,349,1684,1084,5229.3,0.2,0.3,4,43,12.4,133.5,32203,60636-20,POINT (-87.668597 41.77599)
60636,21,05/17/2020,05/23/2020,61,645,189,2002.9,386,2070,1199,6428,0.2,0.3,1,44,3.1,136.6,32203,60636-21,POINT (-87.668597 41.77599)
60636,22,05/24/2020,05/30/2020,51,696,158,2161.3,360,2430,1118,7545.9,0.1,0.3,1,45,3.1,139.7,32203,60636-22,POINT (-87.668597 41.77599)
60636,23,05/31/2020,06/06/2020,25,721,78,2238.9,215,2645,668,8213.5,0.1,0.3,1,46,3.1,142.8,32203,60636-23,POINT (-87.668597 41.77599)
60636,24,06/07/2020,06/13/2020,22,743,68,2307.2,278,2923,863,9076.8,0.1,0.3,2,48,6.2,149.1,32203,60636-24,POINT (-87.668597 41.77599)
60636,25,06/14/2020,06/20/2020,26,769,81,2388,252,3175,782,9859.3,0.1,0.2,1,49,3.1,152.2,32203,60636-25,POINT (-87.668597 41.77599)
60636,26,06/21/2020,06/27/2020,22,791,68,2456.3,264,3439,820,10679.1,0.1,0.2,1,50,3.1,155.3,32203,60636-26,POINT (-87.668597 41.77599)
60636,27,06/28/2020,07/04/2020,19,810,59,2515.3,235,3674,730,11408.9,0.1,0.2,1,51,3.1,158.4,32203,60636-27,POINT (-87.668597 41.77599)
60652,39,09/20/2020,09/26/2020,57,1661,130,3783,349,9266,795,21103.7,0.2,0.2,0,50,0.0,113.9,43907,60652-39,POINT (-87.714238 41.745398)
60652,40,09/27/2020,10/03/2020,76,1737,173,3956.1,325,9591,740,21843.9,0.2,0.2,1,51,2.3,116.2,43907,60652-40,POINT (-87.714238 41.745398)
60652,41,10/04/2020,10/10/2020,107,1844,244,4199.8,407,9998,927,22770.9,0.3,0.2,1,52,2.3,118.4,43907,60652-41,POINT (-87.714238 41.745398)
60653,14,03/29/2020,04/04/2020,47,114,147,356.6,139,345,435,1079.1,0.3,0.3,3,3,9.4,9.4,31972,60653-14,POINT (-87.611244 41.819261)
60653,15,04/05/2020,04/11/2020,62,176,194,550.5,168,513,526,1604.5,0.4,0.3,7,10,21.9,31.3,31972,60653-15,POINT (-87.611244 41.819261)
60653,18,04/26/2020,05/02/2020,38,324,119,1013.4,216,1168,676,3653.2,0.2,0.3,3,22,9.4,68.8,31972,60653-18,POINT (-87.611244 41.819261)
60653,22,05/24/2020,05/30/2020,22,496,69,1551.4,336,2806,1051,8776.4,0.1,0.2,1,30,3.1,93.8,31972,60653-22,POINT (-87.611244 41.819261)
60653,23,05/31/2020,06/06/2020,18,514,56,1607.7,248,3054,776,9552.1,0.1,0.2,1,31,3.1,97.0,31972,60653-23,POINT (-87.611244 41.819261)
60653,24,06/07/2020,06/13/2020,14,528,44,1651.4,368,3422,1151,10703.1,0.0,0.2,1,32,3.1,100.1,31972,60653-24,POINT (-87.611244 41.819261)
60653,25,06/14/2020,06/20/2020,13,541,41,1692.1,319,3741,998,11700.9,0.0,0.1,1,33,3.1,103.2,31972,60653-25,POINT (-87.611244 41.819261)
60604,32,08/02/2020,08/08/2020,0,25,0,3196.9,16,218,2046,27877.2,0.0,0.1,0,0,0.0,0.0,782,60604-32,POINT (-87.629029 41.878153)
60605,32,08/02/2020,08/08/2020,13,304,47,1104.7,393,4900,1428,17805.9,0.0,0.1,0,1,0.0,3.6,27519,60605-32,POINT (-87.623449 41.867824)
60608,32,08/02/2020,08/08/2020,79,2151,100,2715.7,914,13017,1154,16434.6,0.1,0.2,1,75,1.3,94.7,79205,60608-32,POINT (-87.670366 41.849879)
60609,32,08/02/2020,08/08/2020,53,2163,86,3517.4,608,9842,989,16004.6,0.1,0.2,0,77,0.0,125.2,61495,60609-32,POINT (-87.653382 41.812017)
60612,32,08/02/2020,08/08/2020,16,847,47,2468.6,422,6452,1230,18804.5,0.0,0.1,0,29,0.0,84.5,34311,60612-32,POINT (-87.687011 41.88004)
60636,31,07/26/2020,08/01/2020,39,921,121,2860,302,4875,938,15138.3,0.1,0.2,0,52,0.0,161.5,32203,60636-31,POINT (-87.668597 41.77599)
60636,32,08/02/2020,08/08/2020,29,950,90,2950,286,5161,888,16026.5,0.1,0.2,2,54,6.2,167.7,32203,60636-32,POINT (-87.668597 41.77599)
60636,33,08/09/2020,08/15/2020,21,971,65,3015.2,266,5427,826,16852.5,0.1,0.2,0,54,0.0,167.7,32203,60636-33,POINT (-87.668597 41.77599)
60636,34,08/16/2020,08/22/2020,21,992,65,3080.5,236,5663,733,17585.3,0.1,0.2,0,54,0.0,167.7,32203,60636-34,POINT (-87.668597 41.77599)
60637,12,03/15/2020,03/21/2020,22,22,46,46.4,140,148,295,311.9,0.2,0.1,0,0,0.0,0.0,47454,60637-12,POINT (-87.604053 41.780991)
60637,13,03/22/2020,03/28/2020,36,58,76,122.2,145,293,306,617.4,0.2,0.2,0,0,0.0,0.0,47454,60637-13,POINT (-87.604053 41.780991)
60636,35,08/23/2020,08/29/2020,20,1012,62,3142.6,231,5894,717,18302.6,0.1,0.2,0,54,0.0,167.7,32203,60636-35,POINT (-87.668597 41.77599)
60637,14,03/29/2020,04/04/2020,57,115,120,242.3,157,450,331,948.3,0.4,0.3,2,2,4.2,4.2,47454,60637-14,POINT (-87.604053 41.780991)
60638,20,05/10/2020,05/16/2020,130,879,221,1495,546,3059,929,5202.6,0.2,0.3,5,24,8.5,40.8,58797,60638-20,POINT (-87.771902 41.787032)
60638,21,05/17/2020,05/23/2020,114,993,194,1688.9,569,3628,968,6170.4,0.2,0.3,2,26,3.4,44.2,58797,60638-21,POINT (-87.771902 41.787032)
60638,22,05/24/2020,05/30/2020,54,1047,92,1780.7,441,4069,750,6920.4,0.1,0.3,3,29,5.1,49.3,58797,60638-22,POINT (-87.771902 41.787032)
60827,25,06/14/2020,06/20/2020,1,81,4,283.4,32,378,112,1322.7,0.0,0.2,0,7,0.0,24.5,28577,60827-25,POINT (-87.633087 41.650765)
60601,35,08/23/2020,08/29/2020,13,148,89,1008.5,250,2770,1704,18875.6,0.1,0.1,0,5,0.0,34.1,14675,60601-35,POINT (-87.622844 41.886262)
60606,35,08/23/2020,08/29/2020,3,61,97,1967.1,69,1591,2225,51306,0.0,0.0,0,1,0.0,32.2,3101,60606-35,POINT (-87.63676 41.882634)
60609,37,09/06/2020,09/12/2020,49,2470,80,4016.6,468,12667,761,20598.4,0.1,0.2,2,81,3.3,131.7,61495,60609-37,POINT (-87.653382 41.812017)
60612,37,09/06/2020,09/12/2020,16,954,47,2780.4,267,8215,778,23942.8,0.1,0.1,0,31,0.0,90.4,34311,60612-37,POINT (-87.687011 41.88004)
60617,37,09/06/2020,09/12/2020,41,2075,50,2514.1,463,16882,561,20454.6,0.1,0.1,1,79,1.2,95.7,82534,60617-37,POINT (-87.556897 41.721257)
